City,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Coimbatore,2018-08-23,16.26,20.0,15.55,22.21,42.48,1.44,9.97,58.13,7.37,10.98,4.22,68.0,Satisfactory
Coimbatore,2018-08-24,62.1,62.34,22.73,32.46,53.95,2.8,33.84,35.87,9.82,7.68,5.74,259.0,Poor
Coimbatore,2018-08-25,11.55,74.4,25.02,35.74,27.65,1.67,26.21,56.11,6.51,,8.47,48.0,Good
Coimbatore,2018-08-26,10.0,30.09,32.63,46.61,21.46,1.48,12.44,41.25,12.99,14.33,5.33,42.0,Good
Coimbatore,2018-08-27,46.71,123.4,30.62,43.75,31.47,1.82,21.0,23.45,6.29,10.83,8.18,195.0,Moderate
Coimbatore,2018-08-28,66.99,146.77,30.93,44.18,49.88,2.8,18.9,50.43,9.18,17.97,5.2,279.0,Poor
Coimbatore,2018-08-29,31.33,134.29,25.91,37.01,38.93,1.92,14.62,40.41,9.61,8.96,4.23,131.0,Moderate
Coimbatore,2018-08-30,10.0,53.51,24.33,34.75,30.75,2.12,23.64,36.65,9.65,8.85,4.49,42.0,Good
Coimbatore,2018-08-31,39.05,46.01,26.99,38.55,20.27,2.25,2.0,45.18,8.47,14.37,7.73,163.0,Moderate
Coimbatore,2018-09-01,29.93,38.35,19.04,27.2,23.1,2.0,20.54,29.18,,9.43,6.68,125.0,Moderate
Coimbatore,2018-09-02,29.7,37.05,38.47,54.95,45.39,1.96,14.32,31.36,7.34,11.95,9.77,124.0,Moderate
Coimbatore,2018-09-03,61.32,39.96,25.65,36.65,43.71,1.96,23.73,58.45,9.87,18.93,10.54,256.0,Poor
Coimbatore,2018-09-04,32.19,173.55,23.19,33.13,38.54,2.05,7.17,42.34,6.53,10.14,5.46,134.0,Moderate
Coimbatore,2018-09-05,23.64,118.31,16.75,23.93,41.81,1.62,12.23,46.25,1.85,15.78,6.1,99.0,Satisfactory
Coimbatore,2018-09-06,34.96,73.57,25.64,36.63,22.4,1.04,18.2,42.18,6.49,8.38,4.57,146.0,Moderate
Coimbatore,2018-09-07,36.91,124.25,23.06,32.95,16.88,1.94,17.97,48.42,11.59,11.98,6.38,154.0,Moderate
Coimbatore,2018-09-08,48.35,43.12,30.16,43.09,34.22,2.64,24.07,31.8,7.33,13.16,7.12,202.0,Poor
Coimbatore,2018-09-09,42.92,20.0,33.67,48.1,32.52,2.62,20.69,46.62,7.82,13.44,5.35,179.0,Moderate
Coimbatore,2018-09-10,49.21,85.46,39.73,56.76,41.33,2.35,26.22,47.17,12.09,18.89,8.03,205.0,Poor
Coimbatore,2018-09-11,59.03,20.0,32.25,46.08,28.87,2.94,39.12,48.38,13.89,8.05,7.63,246.0,Poor
Coimbatore,2018-09-12,31.15,97.84,37.81,54.02,30.79,1.28,11.68,46.32,12.22,11.94,10.34,130.0,Moderate
Coimbatore,2018-09-13,45.61,101.48,44.63,63.76,23.42,1.99,38.37,43.93,9.49,11.48,4.58,190.0,Moderate
Coimbatore,2018-09-14,32.45,87.7,21.39,30.56,39.57,1.91,14.35,34.0,6.62,20.25,6.8,135.0,Moderate
Coimbatore,2018-09-15,10.0,30.95,32.1,45.85,12.47,1.73,7.62,47.81,8.53,10.48,8.47,42.0,Good
Coimbatore,2018-09-16,14.3,42.18,30.97,44.24,40.53,0.84,11.22,41.91,9.49,18.2,3.17,60.0,Satisfactory
Coimbatore,2018-09-17,23.53,63.03,16.48,23.54,41.15,1.11,14.01,53.23,8.37,12.78,4.53,98.0,Satisfactory
Coimbatore,2018-09-18,34.48,34.17,29.89,42.7,28.69,1.94,29.03,37.45,10.42,4.72,5.38,144.0,Moderate
Coimbatore,2018-09-19,34.93,85.79,32.12,45.89,19.45,1.75,19.89,26.71,11.29,8.79,4.43,146.0,Moderate
Coimbatore,2018-09-20,44.23,61.0,39.84,56.92,34.03,1.69,21.64,29.03,3.82,8.09,9.85,184.0,Moderate
Coimbatore,2018-09-21,26.75,20.0,31.2,44.57,32.95,1.62,19.05,24.62,,14.49,5.11,112.0,Moderate
Coimbatore,2018-09-22,46.1,72.86,30.04,42.91,26.51,2.15,5.88,48.4,4.11,14.0,4.66,192.0,Moderate
Coimbatore,2018-09-23,35.42,40.29,32.73,46.76,40.77,1.33,17.32,35.46,6.22,16.27,5.86,148.0,Moderate
Coimbatore,2018-09-24,10.0,73.82,23.95,34.22,11.59,1.56,8.36,51.23,10.6,10.35,9.75,42.0,Good
Coimbatore,2018-09-25,52.83,104.59,26.28,37.54,38.51,2.32,9.88,23.01,4.85,14.9,8.67,220.0,Poor
Coimbatore,2018-09-26,48.06,58.48,19.35,27.64,42.11,2.25,36.35,73.4,8.17,7.28,5.27,200.0,Poor
Coimbatore,2018-09-27,35.31,57.83,32.87,46.96,32.64,2.05,9.54,23.4,9.06,1.96,9.02,147.0,Moderate
Coimbatore,2018-09-28,30.57,55.84,26.03,37.19,29.92,2.12,16.13,53.87,7.51,,7.47,127.0,Moderate
Coimbatore,2018-09-29,43.39,20.32,30.57,43.68,27.68,1.52,10.86,27.06,6.3,8.76,5.57,181.0,Moderate
Coimbatore,2018-09-30,48.82,35.29,33.37,47.67,44.58,2.3,17.93,46.9,8.6,17.65,5.93,204.0,Poor
Coimbatore,2018-10-01,57.8,202.74,36.84,52.62,39.84,2.92,,45.21,8.12,12.27,9.11,241.0,Poor
Coimbatore,2018-10-02,81.76,206.86,33.87,48.39,54.15,2.89,26.32,28.35,7.18,13.07,7.08,341.0,Very Poor
Coimbatore,2018-10-03,66.54,92.7,26.55,37.92,33.73,3.23,24.52,68.93,6.91,12.33,3.38,277.0,Poor
Coimbatore,2018-10-04,102.12,146.54,23.37,33.39,51.4,3.24,24.8,27.07,10.89,15.27,4.66,426.0,Severe
Coimbatore,2018-10-05,57.38,136.93,25.45,36.36,58.85,2.88,20.82,38.84,11.11,8.25,3.67,239.0,Poor
Coimbatore,2018-10-06,56.88,91.29,37.59,53.7,43.95,1.83,29.36,60.77,12.39,6.91,4.08,237.0,Poor
Coimbatore,2018-10-07,72.55,125.55,39.1,55.86,44.4,3.3,26.9,,5.74,8.6,6.32,303.0,Very Poor
Coimbatore,2018-10-08,92.46,223.01,44.04,62.91,50.82,2.85,15.18,40.79,5.38,14.45,5.64,386.0,Very Poor
Coimbatore,2018-10-09,75.6,127.92,26.59,37.99,35.99,2.83,16.54,34.35,7.47,10.11,7.14,315.0,Very Poor
Coimbatore,2018-10-10,18.66,20.0,29.51,42.15,35.73,1.46,18.58,55.58,7.43,12.11,4.82,78.0,Satisfactory
Coimbatore,2018-10-11,103.85,168.9,38.09,54.42,32.37,3.27,29.62,36.97,13.62,8.64,5.2,433.0,Severe
Coimbatore,2018-10-12,70.22,129.2,36.88,52.69,67.67,2.99,5.51,53.82,4.37,,7.5,293.0,Poor
Coimbatore,2018-10-13,43.95,116.05,30.28,43.26,35.8,2.61,26.43,31.18,7.05,8.59,6.52,183.0,Moderate
Coimbatore,2018-10-14,39.43,66.12,34.78,49.68,43.87,2.14,14.1,52.37,7.67,6.02,4.88,164.0,Moderate
Coimbatore,2018-10-15,150.16,238.69,65.01,92.87,56.83,4.54,18.54,50.75,13.4,16.0,6.86,500.0,Severe
Coimbatore,2018-10-16,62.04,95.13,33.87,48.39,36.85,2.85,28.28,66.0,2.2,16.24,6.14,259.0,Poor
Coimbatore,2018-10-17,115.11,178.75,50.69,72.42,59.13,3.55,33.83,42.49,8.48,6.46,4.1,480.0,Severe
Coimbatore,2018-10-18,103.29,135.4,31.4,44.86,42.05,3.5,20.44,34.28,12.59,8.3,7.87,431.0,Severe
Coimbatore,2018-10-19,109.06,237.01,35.62,50.89,45.07,3.87,37.91,48.11,5.53,24.58,4.09,455.0,Severe
Coimbatore,2018-10-20,59.86,118.36,35.56,50.8,35.15,2.03,32.55,40.78,5.61,17.49,5.59,250.0,Poor
Coimbatore,2018-10-21,69.17,121.77,49.75,71.07,42.87,2.45,16.48,22.03,5.94,14.21,6.86,288.0,Poor
Coimbatore,2018-10-22,39.46,111.83,30.12,43.03,44.63,1.35,14.02,53.73,11.4,10.34,4.46,165.0,Moderate
Coimbatore,2018-10-23,77.25,103.89,31.91,45.58,54.12,2.69,22.76,22.53,5.73,16.83,3.53,322.0,Very Poor
Coimbatore,2018-10-24,101.59,172.83,45.77,65.38,34.41,2.95,40.13,66.8,13.19,13.3,7.75,424.0,Severe
Coimbatore,2018-10-25,98.41,183.04,43.86,62.66,54.83,3.03,34.83,40.31,11.75,9.27,8.3,410.0,Severe
Coimbatore,2018-10-26,95.63,146.93,36.53,52.18,38.97,3.0,35.49,10.0,7.97,11.64,8.82,399.0,Very Poor
Coimbatore,2018-10-27,53.16,20.0,26.23,37.47,48.09,1.89,14.85,44.75,5.47,8.15,6.99,222.0,Poor
Coimbatore,2018-10-28,63.28,137.01,12.64,18.05,43.55,2.76,39.25,58.65,8.73,3.64,5.3,264.0,Poor
Coimbatore,2018-10-29,87.57,206.23,27.15,38.79,45.55,2.62,16.8,49.39,6.81,19.23,4.89,365.0,Very Poor
Coimbatore,2018-10-30,109.71,233.98,49.07,70.1,38.16,3.81,23.47,50.35,5.35,17.26,3.76,457.0,Severe
Coimbatore,2018-10-31,52.64,67.91,27.76,39.66,37.37,1.63,8.8,46.75,10.86,16.27,4.26,219.0,Poor
Coimbatore,2018-11-01,118.95,244.38,63.25,90.36,55.27,3.13,27.82,38.86,12.84,2.49,6.61,496.0,Severe
Coimbatore,2018-11-02,76.87,131.85,27.06,38.66,45.29,2.74,39.19,26.73,9.17,13.66,2.12,321.0,Very Poor
Coimbatore,2018-11-03,71.63,112.58,34.04,48.63,42.83,2.18,31.14,70.68,8.99,15.93,8.27,299.0,Poor
Coimbatore,2018-11-04,55.03,138.27,39.86,56.94,36.61,3.38,24.75,58.44,6.94,14.52,8.0,229.0,Poor
Coimbatore,2018-11-05,80.72,259.99,34.44,49.2,32.17,2.92,25.12,10.0,9.49,8.33,8.02,337.0,Very Poor
Coimbatore,2018-11-06,59.91,95.18,31.1,44.43,58.75,2.97,4.49,10.0,4.88,13.91,7.89,250.0,Poor
Coimbatore,2018-11-07,61.07,162.41,29.78,42.54,43.88,1.6,28.85,55.37,3.81,13.56,5.64,255.0,Poor
Coimbatore,2018-11-08,68.05,142.59,45.81,65.44,60.51,1.33,25.48,45.5,8.27,7.13,4.47,284.0,Poor
Coimbatore,2018-11-09,124.24,165.58,52.13,74.46,61.69,4.33,35.74,65.13,3.93,4.9,6.18,500.0,Severe
Coimbatore,2018-11-10,83.09,73.95,37.69,53.84,39.9,3.83,22.01,32.47,4.8,9.72,7.31,346.0,Very Poor
Coimbatore,2018-11-11,74.96,100.14,25.88,36.98,47.21,2.75,23.53,55.46,11.24,10.3,2.55,313.0,Very Poor
Coimbatore,2018-11-12,84.09,140.13,39.81,56.87,40.48,2.58,32.31,54.27,7.05,12.06,6.17,351.0,Very Poor
Coimbatore,2018-11-13,67.54,93.97,39.4,56.28,57.13,2.61,35.84,51.1,11.97,14.03,9.58,282.0,Poor
Coimbatore,2018-11-14,75.03,100.56,50.0,71.43,43.21,1.97,28.7,25.78,6.18,14.06,5.56,313.0,Very Poor
Coimbatore,2018-11-15,92.32,172.5,33.23,47.47,49.63,3.13,31.26,50.25,10.25,8.68,10.02,385.0,Very Poor
Coimbatore,2018-11-16,73.38,97.09,42.2,60.28,34.01,2.5,28.04,38.62,10.36,20.78,3.25,306.0,Very Poor
Coimbatore,2018-11-17,54.93,94.69,37.79,53.99,46.05,2.79,24.13,33.18,9.81,15.14,4.35,229.0,Poor
Coimbatore,2018-11-18,36.1,88.74,17.99,25.7,32.9,1.21,3.76,65.4,14.05,14.47,3.85,151.0,Moderate
Coimbatore,2018-11-19,47.45,131.55,33.35,47.64,52.59,1.92,10.16,43.58,13.36,8.65,7.19,198.0,Moderate
Coimbatore,2018-11-20,73.79,50.2,33.39,47.69,64.1,2.81,37.17,55.77,5.58,15.88,5.41,308.0,Very Poor
Coimbatore,2018-11-21,67.61,72.31,21.55,30.78,39.03,2.41,13.4,45.3,11.43,14.53,5.99,282.0,Poor
Coimbatore,2018-11-22,101.21,140.04,47.53,67.91,63.94,2.94,32.69,36.05,6.01,11.33,6.75,422.0,Severe
Coimbatore,2018-11-23,62.09,86.32,31.14,44.48,45.93,1.8,13.49,39.07,7.98,10.97,5.93,259.0,Poor
Coimbatore,2018-11-24,76.28,182.0,45.04,64.35,36.96,3.47,33.23,30.92,7.58,12.75,4.83,318.0,Very Poor
Coimbatore,2018-11-25,54.47,123.27,22.07,31.52,44.83,2.88,20.99,32.84,7.38,16.3,2.65,227.0,Poor
Coimbatore,2018-11-26,81.73,189.64,47.49,67.84,48.53,1.93,20.78,33.73,8.57,14.5,5.64,341.0,Very Poor
Coimbatore,2018-11-27,92.86,170.3,40.21,57.44,55.87,2.87,29.28,60.93,9.79,13.66,5.44,387.0,Very Poor
Coimbatore,2018-11-28,110.52,158.44,41.8,59.72,52.95,3.05,28.28,27.48,9.73,18.06,6.82,461.0,Severe
Coimbatore,2018-11-29,106.43,186.28,25.82,36.88,64.02,2.92,33.47,36.7,12.22,15.12,7.87,444.0,Severe
Coimbatore,2018-11-30,64.47,149.21,39.97,57.11,57.6,2.9,18.3,51.88,1.0,15.99,7.48,269.0,Poor
Coimbatore,2018-12-01,105.27,153.59,34.78,49.68,59.18,2.53,23.15,51.81,10.67,4.7,4.01,439.0,Severe
Coimbatore,2018-12-02,28.43,21.25,31.75,45.36,26.55,2.2,21.59,51.35,7.07,13.98,5.01,119.0,Moderate
Coimbatore,2018-12-03,118.71,175.0,48.31,69.02,61.62,3.13,41.82,60.85,4.55,15.55,6.63,495.0,Severe
Coimbatore,2018-12-04,58.51,98.87,29.9,42.72,36.77,2.34,12.07,38.49,11.95,10.34,4.05,244.0,Poor
Coimbatore,2018-12-05,56.8,127.79,28.25,40.36,26.01,2.03,8.6,41.4,7.94,10.55,6.38,237.0,Poor
Coimbatore,2018-12-06,129.1,217.63,51.83,74.05,65.52,3.03,39.12,53.45,4.7,18.6,2.62,500.0,Severe
Coimbatore,2018-12-07,109.22,186.69,55.17,78.81,39.34,3.83,38.3,43.17,10.8,11.96,5.17,455.0,Severe
Coimbatore,2018-12-08,117.05,125.37,37.35,53.35,57.79,3.7,33.97,32.58,6.08,15.62,7.15,488.0,Severe
Coimbatore,2018-12-09,55.94,50.59,45.01,64.3,35.53,2.56,15.6,54.96,10.91,9.62,7.09,233.0,Poor
Coimbatore,2018-12-10,110.14,237.43,40.49,57.85,51.68,3.29,35.85,44.38,5.45,5.22,4.89,459.0,Severe
Coimbatore,2018-12-11,90.94,97.94,37.38,53.4,53.59,2.99,31.67,16.75,5.24,8.31,8.33,379.0,Very Poor
Coimbatore,2018-12-12,55.63,134.23,36.55,52.21,55.2,2.75,27.62,27.75,5.88,13.73,9.43,232.0,Poor
Coimbatore,2018-12-13,56.65,148.55,31.06,44.38,35.95,2.34,21.97,10.0,11.05,12.94,6.83,236.0,Poor
Coimbatore,2018-12-14,97.45,172.45,56.93,81.32,34.1,3.22,18.1,39.52,12.13,7.9,3.78,406.0,Severe
Coimbatore,2018-12-15,53.65,55.56,32.47,46.38,43.45,2.68,15.52,56.69,8.26,10.49,1.71,224.0,Poor
Coimbatore,2018-12-16,47.14,117.05,34.84,49.77,41.4,1.1,21.32,39.2,9.97,8.91,7.59,197.0,Moderate
Coimbatore,2018-12-17,69.44,144.95,33.07,47.25,51.13,3.21,34.9,21.9,7.09,6.51,4.99,290.0,Poor
Coimbatore,2018-12-18,72.8,166.38,27.39,39.13,44.63,2.83,24.13,30.26,8.65,13.54,3.12,304.0,Very Poor
Coimbatore,2018-12-19,96.98,121.63,50.61,72.3,63.2,3.24,47.43,30.68,6.54,15.49,5.88,404.0,Severe
Coimbatore,2018-12-20,83.8,109.26,23.66,33.8,35.91,2.76,16.48,28.59,9.74,13.61,5.83,349.0,Very Poor
Coimbatore,2018-12-21,147.58,255.79,52.44,74.92,60.26,4.13,40.23,39.9,11.5,14.61,6.71,500.0,Severe
Coimbatore,2018-12-22,61.64,94.38,35.51,50.73,39.45,1.7,19.15,54.49,13.05,15.0,4.53,257.0,Poor
Coimbatore,2018-12-23,61.54,113.89,27.52,39.32,42.62,2.53,18.87,59.54,6.03,8.04,10.27,257.0,Poor
Coimbatore,2018-12-24,101.47,220.09,37.36,53.37,46.67,3.24,28.45,50.88,3.88,10.67,7.14,423.0,Severe
Coimbatore,2018-12-25,41.98,156.18,29.93,42.76,39.72,2.86,35.6,15.7,2.64,15.43,3.62,175.0,Moderate
Coimbatore,2018-12-26,143.4,274.22,43.93,62.75,37.76,3.92,38.09,23.47,10.77,14.95,4.3,500.0,Severe
Coimbatore,2018-12-27,123.06,229.02,58.5,83.57,54.12,3.35,18.85,34.12,8.61,11.2,9.84,500.0,Severe
Coimbatore,2018-12-28,92.71,142.82,39.45,56.36,52.11,3.19,23.96,34.75,6.39,13.92,8.95,387.0,Very Poor
Coimbatore,2018-12-29,80.24,199.3,27.67,39.53,47.26,3.01,28.15,26.3,6.35,7.32,6.97,335.0,Very Poor
Coimbatore,2018-12-30,68.73,91.45,36.57,52.25,40.93,2.69,21.19,38.18,5.89,5.28,9.39,287.0,Poor
Coimbatore,2018-12-31,25.24,111.3,24.62,35.17,26.17,1.45,6.52,47.97,7.99,12.72,5.1,105.0,Moderate
Coimbatore,2019-01-01,110.03,164.86,40.89,58.41,72.06,3.29,34.24,49.21,7.42,12.17,4.2,459.0,Severe
Coimbatore,2019-01-02,123.11,226.0,33.85,48.35,59.88,3.74,31.45,24.83,8.19,23.69,6.67,500.0,Severe
Coimbatore,2019-01-03,52.66,104.19,23.54,33.63,39.1,2.45,21.3,36.38,6.21,11.75,4.15,220.0,Poor
Coimbatore,2019-01-04,77.02,183.24,32.29,46.13,63.34,3.35,26.38,35.37,5.51,14.91,4.34,321.0,Very Poor
Coimbatore,2019-01-05,78.24,93.85,37.05,52.92,33.8,3.13,32.0,37.47,9.4,15.73,4.64,326.0,Very Poor
Coimbatore,2019-01-06,32.14,100.38,24.86,35.52,21.27,2.1,10.64,52.17,6.07,14.17,6.33,134.0,Moderate
Coimbatore,2019-01-07,72.33,150.54,27.73,39.61,47.18,3.41,13.5,48.52,6.76,19.12,8.45,302.0,Very Poor
Coimbatore,2019-01-08,56.22,126.4,46.88,66.97,29.06,2.84,12.65,31.84,8.92,9.94,5.27,234.0,Poor
Coimbatore,2019-01-09,94.73,195.53,44.0,62.85,37.94,3.05,43.12,19.96,5.89,20.76,5.19,395.0,Very Poor
Coimbatore,2019-01-10,118.93,153.19,44.04,62.92,62.03,3.12,56.75,43.78,8.89,16.7,5.79,496.0,Severe
Coimbatore,2019-01-11,41.22,125.42,38.28,54.69,34.93,2.09,34.48,41.26,10.67,13.78,9.32,172.0,Moderate
Coimbatore,2019-01-12,53.28,151.26,34.86,49.79,30.37,2.47,19.39,40.68,,9.69,7.29,222.0,Poor
Coimbatore,2019-01-13,85.09,182.18,32.91,47.01,49.93,2.66,26.02,70.52,7.8,10.15,5.49,355.0,Very Poor
Coimbatore,2019-01-14,113.2,200.03,48.99,69.99,31.04,3.07,40.55,52.93,11.54,12.27,3.24,472.0,Severe
Coimbatore,2019-01-15,74.92,120.19,37.01,52.87,52.55,2.08,42.86,18.94,9.05,13.36,4.98,312.0,Very Poor
Coimbatore,2019-01-16,129.21,179.64,33.38,47.69,64.81,3.89,45.36,10.0,4.47,18.35,7.23,500.0,Severe
Coimbatore,2019-01-17,138.78,313.31,51.05,72.92,71.96,4.84,38.92,49.11,9.79,5.81,6.24,500.0,Severe
Coimbatore,2019-01-18,122.5,247.14,48.73,69.61,57.21,3.09,33.75,44.66,7.7,11.27,6.68,500.0,Severe
Coimbatore,2019-01-19,100.6,127.61,44.77,63.96,44.41,3.77,33.53,47.47,9.36,4.52,6.5,420.0,Severe
Coimbatore,2019-01-20,98.92,163.1,47.69,68.13,55.25,3.44,25.27,29.62,9.92,10.56,4.71,412.0,Severe
Coimbatore,2019-01-21,99.54,178.31,49.11,70.16,40.64,3.1,27.3,35.76,8.13,8.64,9.74,415.0,Severe
Coimbatore,2019-01-22,118.45,147.31,42.71,61.01,42.89,3.34,26.92,62.45,7.67,12.23,7.67,494.0,Severe
Coimbatore,2019-01-23,164.97,271.3,57.38,81.97,74.45,5.27,51.76,42.1,9.51,10.67,2.99,500.0,Severe
Coimbatore,2019-01-24,93.29,102.46,43.78,62.55,46.17,2.67,21.41,29.99,11.6,7.44,7.95,389.0,Very Poor
Coimbatore,2019-01-25,74.33,77.83,30.59,43.69,44.57,2.87,20.52,43.64,5.96,16.35,6.69,310.0,Very Poor
Coimbatore,2019-01-26,108.81,131.22,44.63,63.76,43.37,3.13,24.09,44.29,2.85,13.51,5.07,454.0,Severe
Coimbatore,2019-01-27,45.75,128.12,24.02,34.31,19.02,1.95,27.89,64.67,5.35,13.49,5.64,191.0,Moderate
Coimbatore,2019-01-28,63.07,156.89,32.79,46.85,45.68,2.25,12.39,22.68,4.69,9.32,4.49,263.0,Poor
Coimbatore,2019-01-29,143.03,245.12,51.17,73.11,46.93,3.2,39.51,10.31,9.42,6.04,5.74,500.0,Severe
Coimbatore,2019-01-30,51.54,113.34,35.23,50.33,32.97,2.71,26.06,25.62,7.11,14.15,3.92,215.0,Poor
Coimbatore,2019-01-31,133.95,257.53,46.07,65.81,60.68,4.37,27.06,36.17,9.2,10.68,5.99,500.0,Severe
Coimbatore,2019-02-01,120.62,210.09,47.74,68.2,56.47,3.37,42.07,37.06,10.96,12.02,6.9,500.0,Severe
Coimbatore,2019-02-02,108.32,155.92,52.58,75.11,49.84,3.88,20.07,40.83,7.25,13.64,6.37,452.0,Severe
Coimbatore,2019-02-03,150.18,213.06,62.57,89.39,56.74,4.6,39.46,51.53,8.66,13.67,8.77,500.0,Severe
Coimbatore,2019-02-04,53.9,114.87,41.87,59.81,27.28,2.02,27.4,53.19,10.83,16.02,5.12,225.0,Poor
Coimbatore,2019-02-05,61.81,122.08,28.84,41.2,42.94,2.17,21.16,49.88,10.15,15.5,6.47,258.0,Poor
Coimbatore,2019-02-06,118.11,246.32,45.59,65.14,58.83,4.46,32.14,77.26,5.14,7.86,10.33,493.0,Severe
Coimbatore,2019-02-07,69.69,70.67,36.14,51.62,38.85,2.86,28.34,31.16,12.65,11.66,9.44,291.0,Poor
Coimbatore,2019-02-08,72.75,122.26,32.62,46.6,60.73,2.14,33.78,14.31,6.23,10.82,6.04,303.0,Very Poor
Coimbatore,2019-02-09,60.13,97.14,26.74,38.19,36.72,2.03,17.2,30.6,2.99,19.12,5.27,251.0,Poor
Coimbatore,2019-02-10,96.97,178.45,39.56,56.51,49.29,2.59,30.81,61.45,8.6,9.47,6.08,404.0,Severe
Coimbatore,2019-02-11,94.16,175.13,43.89,62.69,50.87,2.76,28.74,68.1,10.64,19.75,5.52,393.0,Very Poor
Coimbatore,2019-02-12,52.46,89.97,44.28,63.26,58.69,1.91,30.49,50.89,9.9,16.43,3.81,219.0,Poor
Coimbatore,2019-02-13,119.23,239.87,46.97,67.1,48.95,3.26,50.74,48.94,4.2,,6.28,497.0,Severe
Coimbatore,2019-02-14,162.54,240.77,59.35,84.79,78.8,4.55,43.33,33.36,3.62,13.07,4.51,500.0,Severe
Coimbatore,2019-02-15,83.8,100.86,35.08,50.11,49.75,3.21,32.54,31.34,4.26,13.13,3.29,349.0,Very Poor
Coimbatore,2019-02-16,31.9,68.42,27.22,38.88,31.38,1.3,23.0,42.16,3.9,21.96,6.04,133.0,Moderate
Coimbatore,2019-02-17,32.96,70.68,30.1,43.0,33.74,2.48,12.9,36.62,4.97,14.3,6.97,137.0,Moderate
Coimbatore,2019-02-18,44.74,98.12,32.07,45.82,27.59,2.1,7.85,56.33,8.63,14.9,6.27,187.0,Moderate
Coimbatore,2019-02-19,87.83,152.68,42.5,60.71,41.44,3.41,29.42,40.19,7.18,9.92,5.65,366.0,Very Poor
Coimbatore,2019-02-20,96.54,195.7,41.64,59.49,31.08,3.13,22.66,34.57,3.59,18.9,8.9,403.0,Severe
Coimbatore,2019-02-21,47.95,94.77,36.57,52.24,44.92,2.34,24.0,65.13,6.25,17.46,5.72,200.0,Moderate
Coimbatore,2019-02-22,103.63,192.89,34.51,49.3,59.31,3.94,32.67,26.79,11.77,12.41,3.02,432.0,Severe
Coimbatore,2019-02-23,110.59,172.35,52.44,74.92,53.37,3.36,26.65,43.24,9.49,17.68,3.48,461.0,Severe
Coimbatore,2019-02-24,95.29,117.96,37.62,53.75,40.49,2.96,16.33,12.1,3.24,20.64,4.48,397.0,Very Poor
Coimbatore,2019-02-25,75.0,115.19,47.44,67.78,63.22,3.22,36.21,67.37,,9.68,7.74,313.0,Very Poor
Coimbatore,2019-02-26,85.72,142.24,34.58,49.39,57.75,2.52,26.28,27.46,10.05,8.47,8.35,357.0,Very Poor
Coimbatore,2019-02-27,70.52,86.0,38.0,54.28,48.18,3.02,23.3,,11.96,13.29,3.25,294.0,Poor
Coimbatore,2019-02-28,52.92,150.18,26.81,38.31,23.62,2.41,27.05,56.15,4.68,16.16,6.79,221.0,Poor
Coimbatore,2019-03-01,80.16,162.16,42.51,60.73,35.43,3.7,37.5,43.61,7.67,9.83,6.68,334.0,Very Poor
Coimbatore,2019-03-02,65.02,115.7,26.32,37.6,49.9,2.5,22.96,63.72,11.92,13.67,9.98,271.0,Poor
Coimbatore,2019-03-03,69.67,161.09,39.39,56.27,31.67,2.95,22.22,27.3,7.69,3.33,7.9,291.0,Poor
Coimbatore,2019-03-04,60.42,109.39,33.11,47.3,51.9,2.24,27.94,12.43,5.8,10.78,6.95,252.0,Poor
Coimbatore,2019-03-05,120.87,188.63,39.43,56.32,42.13,2.67,27.74,29.96,5.38,13.97,4.52,500.0,Severe
Coimbatore,2019-03-06,41.02,76.38,22.7,32.42,25.68,2.43,24.75,10.0,8.25,13.03,5.35,171.0,Moderate
Coimbatore,2019-03-07,62.72,89.44,38.14,54.49,32.57,1.89,33.01,51.83,13.22,7.35,4.72,262.0,Poor
Coimbatore,2019-03-08,37.24,103.05,24.09,34.42,44.49,1.25,27.04,32.99,13.64,,6.12,155.0,Moderate
Coimbatore,2019-03-09,14.05,49.45,14.87,21.25,23.62,1.63,27.06,22.87,9.17,13.07,6.18,59.0,Satisfactory
Coimbatore,2019-03-10,55.83,152.52,21.52,30.75,43.71,3.07,26.7,12.47,6.72,17.56,10.05,233.0,Poor
Coimbatore,2019-03-11,95.05,106.78,45.03,64.33,53.1,2.87,23.79,51.69,9.74,7.75,5.38,396.0,Very Poor
Coimbatore,2019-03-12,60.45,155.01,25.35,36.21,45.44,2.37,23.37,39.38,9.97,,5.72,252.0,Poor
Coimbatore,2019-03-13,49.43,62.26,28.6,40.86,44.31,2.25,18.79,36.87,9.31,14.93,5.13,206.0,Poor
Coimbatore,2019-03-14,37.78,60.26,27.7,39.57,38.74,1.57,11.01,34.58,7.31,13.92,3.87,158.0,Moderate
Coimbatore,2019-03-15,105.39,84.65,36.97,52.81,66.14,4.31,25.03,18.06,6.79,13.0,6.83,439.0,Severe
Coimbatore,2019-03-16,48.89,20.0,30.53,43.62,15.61,2.19,14.58,53.39,10.63,9.56,3.66,204.0,Poor
Coimbatore,2019-03-17,103.03,106.18,42.01,60.01,44.33,3.57,23.44,50.58,1.0,7.97,3.84,430.0,Severe
Coimbatore,2019-03-18,44.48,121.62,22.0,31.42,42.5,2.67,31.09,69.58,11.23,12.89,9.95,185.0,Moderate
Coimbatore,2019-03-19,51.45,154.8,32.69,46.71,47.99,2.0,28.05,52.56,7.92,16.16,7.03,215.0,Poor
